timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
1.8666939735412598,1.67,1.51,-9.65,-0.08,-0.07,-0.82,intention_tremor
1.881978988647461,1.54,0.79,-9.63,0.4,-0.03,-0.95,intention_tremor
1.897425889968872,1.25,-0.37,-10.08,0.67,-0.05,-0.93,intention_tremor
1.912703037261963,0.89,-1.04,-10.6,0.65,-0.12,-0.8,intention_tremor
1.927988052368164,0.68,-1.56,-11.04,0.4,-0.2,-0.61,intention_tremor
1.943500042,0.75,-0.7,-10.98,0.08,-0.27,-0.46,intention_tremor
1.9587280750274658,1.02,0.51,-10.6,-0.21,-0.26,-0.47,intention_tremor
1.9740409851074219,1.3,1.21,-10.42,-0.26,-0.21,-0.65,intention_tremor
1.9894590377807617,1.37,1.13,-10.1,-0.09,-0.14,-0.86,intention_tremor
2.004570960998535,1.11,0.36,-9.87,0.33,-0.1,-0.99,intention_tremor
2.020024061203003,0.74,-1.08,-10.15,0.7,-0.12,-0.97,intention_tremor
2.0355589389801025,0.36,-1.77,-10.42,0.78,-0.18,-0.83,intention_tremor
2.050840139389038,0.11,-1.9,-10.67,0.68,-0.26,-0.6,intention_tremor
2.066291093826294,0.18,-0.9,-10.5,0.43,-0.31,-0.42,intention_tremor
2.0815958976745605,0.47,0.23,-10,0.09,-0.25,-0.42,intention_tremor
2.096893072128296,1.04,1.31,-9.78,-0.14,-0.12,-0.6,intention_tremor
2.1121129989624023,1.34,1.38,-9.6,-0.02,-0.04,-0.81,intention_tremor
2.127446174621582,1.31,0.69,-9.62,0.33,0,-0.94,intention_tremor
2.1427180767059326,0.98,-0.34,-9.73,0.75,-0.03,-0.95,intention_tremor
2.158128023147583,0.63,-1.48,-10.33,0.77,-0.1,-0.84,intention_tremor
2.1734437942504883,0.41,-2.01,-10.88,0.58,-0.2,-0.64,intention_tremor
2.188868999481201,0.44,-1.71,-10.99,0.18,-0.3,-0.42,intention_tremor
2.204159975,0.74,-0.62,-10.76,-0.27,-0.33,-0.35,intention_tremor
2.219527006149292,1.13,0.56,-10.46,-0.59,-0.28,-0.46,intention_tremor
2.234915018081665,1.39,0.74,-10.03,-0.54,-0.21,-0.65,intention_tremor
2.2501919269561768,1.36,0.22,-9.81,-0.22,-0.16,-0.78,intention_tremor
2.2654879093170166,1.13,-0.23,-9.43,0.27,-0.14,-0.83,intention_tremor
2.280773878097534,0.68,-1.51,-9.79,0.59,-0.15,-0.79,intention_tremor
2.296238899230957,0.21,-2.41,-10.36,0.53,-0.2,-0.65,intention_tremor
2.311516046524048,-0.04,-2.62,-10.63,0.3,-0.26,-0.44,intention_tremor
2.3270790576934814,-0.04,-1.62,-10.29,-0.03,-0.28,-0.29,intention_tremor
2.342622995376587,0.38,-0.91,-10.3,-0.35,-0.21,-0.29,intention_tremor
2.3577799797058105,0.75,-0.23,-10.1,-0.42,-0.14,-0.37,intention_tremor
2.373008966445923,0.87,-0.35,-9.86,-0.26,-0.06,-0.47,intention_tremor
2.3883259296417236,0.75,-0.67,-9.67,-0.03,-0.01,-0.52,intention_tremor
2.403430938720703,0.66,-0.87,-9.79,0.22,0.01,-0.5,intention_tremor
2.4188759326934814,0.61,-1.43,-10.47,0.25,-0.03,-0.42,intention_tremor
2.4343180656433105,0.73,-1.03,-10.88,0.15,-0.11,-0.32,intention_tremor
2.4496090412139893,0.86,-0.26,-10.68,0.01,-0.17,-0.28,intention_tremor
2.465117931365967,1.11,0.78,-10.35,-0.12,-0.17,-0.4,intention_tremor
2.4803669452667236,1.21,0.62,-10.09,-0.09,-0.12,-0.58,intention_tremor
2.495600938796997,0.98,-0.23,-9.92,0.05,-0.07,-0.69,intention_tremor
2.510913133621216,0.59,-1.07,-9.73,0.25,-0.07,-0.66,intention_tremor
2.526185989379883,0.17,-1.81,-9.86,0.27,-0.1,-0.54,intention_tremor
2.5416688919067383,-0.04,-2.09,-10.14,0.07,-0.14,-0.38,intention_tremor
2.5569560527801514,0.12,-1.65,-10.43,-0.22,-0.16,-0.22,intention_tremor
2.572374105453491,0.3,-0.83,-10.17,-0.46,-0.16,-0.15,intention_tremor
2.587646961212158,0.55,-0.06,-9.62,-0.46,-0.09,-0.21,intention_tremor
2.602937936782837,0.67,-0.42,-9.59,-0.29,-0.01,-0.31,intention_tremor
2.618242025375366,0.55,-1.08,-9.71,0,0.05,-0.34,intention_tremor
2.6333329677581787,0.32,-1.72,-9.85,0.28,0.07,-0.3,intention_tremor
2.6487507820129395,0.2,-2.33,-10.33,0.28,0.05,-0.17,intention_tremor
2.664267063140869,0.37,-2.51,-11.09,0.12,-0.01,-0.01,intention_tremor
2.679523229598999,0.67,-1.24,-11.16,-0.09,-0.11,0.16,intention_tremor
2.6947920322418213,1.04,0.41,-10.39,-0.23,-0.13,0.11,intention_tremor
2.710253953933716,1.43,1.05,-10.2,-0.13,-0.06,-0.13,intention_tremor
2.7253551483154297,1.61,0.49,-10.25,0.14,0.03,-0.35,intention_tremor
2.740781069,1.42,-0.23,-9.93,0.59,0.08,-0.48,intention_tremor
2.7561748027801514,1.12,-1.15,-9.99,0.88,0.06,-0.46,intention_tremor
2.7715981006622314,0.85,-1.65,-10.48,0.84,-0.01,-0.38,intention_tremor
2.7869088649749756,0.61,-2.1,-10.96,0.5,-0.11,-0.23,intention_tremor
2.8023288249969482,0.58,-1.75,-11.19,0.02,-0.21,-0.09,intention_tremor
2.817643165588379,0.69,-0.67,-10.71,-0.41,-0.26,-0.05,intention_tremor
2.832853078842163,0.82,0.5,-9.77,-0.47,-0.23,-0.17,intention_tremor
2.84818697,0.98,0.44,-9.6,-0.25,-0.16,-0.32,intention_tremor
2.8634719848632812,0.79,-0.29,-9.52,0.15,-0.11,-0.43,intention_tremor
2.878730058670044,0.37,-1.3,-9.62,0.58,-0.11,-0.43,intention_tremor
2.8942039012908936,-0.02,-2.03,-10.06,0.66,-0.15,-0.32,intention_tremor
2.909454822540283,-0.17,-2.46,-10.43,0.5,-0.21,-0.17,intention_tremor
2.9249448776245117,-0.12,-2.64,-10.88,0.07,-0.26,0.01,intention_tremor
2.940350056,0.06,-1.74,-10.58,-0.46,-0.3,0.15,intention_tremor
2.9555909633636475,0.24,-0.08,-9.57,-0.69,-0.24,0.08,intention_tremor
2.9707908630371094,0.59,1.14,-8.82,-0.47,-0.08,-0.18,intention_tremor
2.9860281944274902,0.82,0.41,-9.02,0.07,0.07,-0.43,intention_tremor
3.0015170574188232,0.77,-0.87,-9.23,0.74,0.15,-0.52,intention_tremor
3.0167927742004395,0.17,-2.48,-9.59,1.15,0.12,-0.43,intention_tremor
3.0319979190826416,-0.17,-3.02,-10.03,1.13,0.05,-0.27,intention_tremor
3.047473907470703,-0.35,-3.31,-10.61,0.88,-0.07,-0.07,intention_tremor
3.0627148151397705,-0.24,-3.13,-11.04,0.31,-0.14,0.11,intention_tremor
3.078122138977051,0.02,-2.78,-11.12,-0.35,-0.15,0.2,intention_tremor
3.0934228897094727,0.2,-1.39,-10.17,-0.7,-0.13,0.23,intention_tremor
3.1086559295654297,0.24,0.11,-8.8,-0.49,-0.03,0.07,intention_tremor
3.1239821910858154,0.61,-0.09,-8.95,0.02,0.11,-0.14,intention_tremor
3.1392290592193604,0.72,-0.95,-9.3,0.59,0.19,-0.26,intention_tremor
3.154505968093872,0.38,-1.91,-9.22,1.09,0.2,-0.24,intention_tremor
3.169832944869995,0.15,-2.61,-9.65,1.13,0.17,-0.14,intention_tremor
3.185076951980591,0.1,-2.66,-9.9,0.84,0.14,-0.02,intention_tremor
3.200356960296631,0.33,-2.19,-10.05,0.32,0.12,0.08,intention_tremor
3.2158401012420654,0.62,-1.29,-9.93,-0.16,0.15,0.08,intention_tremor
3.2311182022094727,0.89,-0.29,-9.51,-0.3,0.22,-0.04,intention_tremor
3.2464640140533447,1.2,-0.4,-9.32,-0.14,0.32,-0.2,intention_tremor
3.2617201805114746,1.23,-1.3,-9.37,0.22,0.36,-0.27,intention_tremor
3.277003049850464,0.84,-2.5,-9.39,0.54,0.33,-0.21,intention_tremor
3.292250871658325,0.47,-3.34,-9.8,0.55,0.26,-0.07,intention_tremor
3.307559013366699,0.4,-3.62,-10.48,0.31,0.15,0.13,intention_tremor
3.3230299949645996,0.5,-3.21,-10.72,-0.12,0.09,0.29,intention_tremor
3.338279962539673,0.82,-2.74,-10.96,-0.71,0.09,0.37,intention_tremor
3.353727102279663,1.08,-1.4,-10.34,-1.05,0.11,0.37,intention_tremor
3.3690078258514404,1.17,-0.95,-9.86,-0.95,0.17,0.3,intention_tremor
3.384274959564209,1.21,-1.13,-9.69,-0.64,0.21,0.26,intention_tremor
3.3995420932769775,1.1,-1.36,-9.6,-0.27,0.24,0.28,intention_tremor
3.4148550033569336,0.82,-1.79,-9.86,-0.07,0.23,0.34,intention_tremor
3.430305004119873,0.9,-2.01,-10.62,-0.14,0.18,0.42,intention_tremor
3.4455950260162354,1.03,-1.58,-10.95,-0.43,0.1,0.51,intention_tremor
3.4608662128448486,0.93,0.11,-10.05,-0.58,0.05,0.45,intention_tremor
3.4761250019073486,1.21,0.68,-10.04,-0.45,0.11,0.22,intention_tremor
3.4914169311523438,1.42,0.51,-9.83,-0.11,0.2,-0.03,intention_tremor
3.506680965423584,1.36,-0.48,-9.77,0.35,0.25,-0.17,intention_tremor
3.522277832,1.04,-1.7,-9.84,0.75,0.22,-0.15,intention_tremor
3.5376009941101074,0.51,-2.2,-10.1,0.77,0.15,-0.02,intention_tremor
3.5528159141540527,0.33,-1.79,-10.11,0.62,0.08,0.07,intention_tremor
3.568046808242798,0.53,-1.16,-10.47,0.35,0.07,0.06,intention_tremor
3.5835249423980713,0.9,-0.77,-10.61,0.09,0.13,-0.07,intention_tremor
3.5989761352539062,1.17,-1.08,-10.47,0.07,0.19,-0.16,intention_tremor
3.614084005355835,1.01,-1.82,-9.96,0.18,0.2,-0.15,intention_tremor
3.6295130252838135,0.75,-2.19,-9.51,0.33,0.19,-0.04,intention_tremor
3.644611120223999,0.81,-2.07,-9.67,0.29,0.15,0.06,intention_tremor
3.6598730087280273,1.08,-1.41,-9.87,0.19,0.13,0.11,intention_tremor
3.675210952758789,1.32,-0.61,-9.77,0.06,0.14,0.05,intention_tremor
3.6906628608703613,1.59,-0.26,-9.73,0.12,0.21,-0.12,intention_tremor
3.7059431076049805,1.74,-0.96,-9.97,0.31,0.26,-0.24,intention_tremor
3.7212281227111816,1.46,-1.93,-9.9,0.52,0.24,-0.22,intention_tremor
3.7365100383758545,0.98,-2.8,-9.81,0.51,0.17,-0.09,intention_tremor
3.751775026321411,0.88,-2.76,-10.09,0.22,0.11,0.08,intention_tremor
3.767306089401245,1.09,-1.9,-10.15,-0.14,0.07,0.19,intention_tremor
3.782581090927124,1.43,-1.04,-10.19,-0.52,0.12,0.13,intention_tremor
3.798002004623413,1.78,-0.68,-10.07,-0.64,0.2,0.01,intention_tremor
