timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
1.8655328750610352,0.62,1.21,-10.14,0.05,-0.01,0.02,no_tremor
1.8807909488677979,0.66,1.24,-10.18,0.04,-0.01,0.03,no_tremor
1.8962278366088867,0.67,1.21,-10.15,0.04,-0.02,0.03,no_tremor
1.911539077758789,0.63,1.21,-10.14,0.04,-0.02,0.03,no_tremor
1.9267940521240234,0.58,1.24,-10.14,0.04,-0.02,0.03,no_tremor
1.9420528411865234,0.59,1.20,-10.16,0.04,-0.02,0.03,no_tremor
1.9573159217834473,0.64,1.24,-10.15,0.03,-0.02,0.03,no_tremor
1.97257399559021,0.63,1.24,-10.12,0.03,-0.02,0.03,no_tremor
1.9880321025848389,0.62,1.25,-10.12,0.03,-0.03,0.03,no_tremor
2.0033159255981445,0.59,1.24,-10.13,0.03,-0.03,0.03,no_tremor
2.0186519622802734,0.61,1.24,-10.14,0.03,-0.02,0.02,no_tremor
2.033905029296875,0.62,1.23,-10.15,0.02,-0.02,0.02,no_tremor
2.0491878986358643,0.63,1.20,-10.17,0.02,-0.03,0.02,no_tremor
2.06465482711792,0.62,1.21,-10.13,0.02,-0.03,0.02,no_tremor
2.080037832260132,0.59,1.24,-10.11,0.02,-0.03,0.02,no_tremor
2.095335006713867,0.56,1.26,-10.10,0.02,-0.03,0.01,no_tremor
2.110524892807007,0.56,1.26,-10.12,0.03,-0.02,0.01,no_tremor
2.125783920288086,0.55,1.24,-10.10,0.03,-0.01,0.01,no_tremor
2.141345739364624,0.57,1.22,-10.13,0.03,-0.00,0.01,no_tremor
2.1565818786621094,0.59,1.21,-10.16,0.03,-0.00,0.01,no_tremor
2.1718459129333496,0.62,1.20,-10.15,0.03,-0.00,0.01,no_tremor
2.1872329711914062,0.62,1.27,-10.13,0.03,-0.01,0.01,no_tremor
2.202434778213501,0.59,1.27,-10.11,0.03,-0.01,0.01,no_tremor
2.2177140712738037,0.60,1.25,-10.14,0.03,-0.00,0.01,no_tremor
2.232952833175659,0.58,1.28,-10.13,0.03,0.00,0.01,no_tremor
2.248310089111328,0.60,1.23,-10.13,0.03,0.00,0.01,no_tremor
2.26352596282959,0.62,1.23,-10.16,0.02,0.00,0.01,no_tremor
2.2788329124450684,0.65,1.31,-10.16,0.02,-0.00,0.01,no_tremor
2.2941348552703857,0.66,1.29,-10.15,0.03,-0.01,0.01,no_tremor
2.309569835662842,0.66,1.31,-10.09,0.03,-0.02,0.01,no_tremor
2.324802875518799,0.61,1.28,-10.10,0.04,-0.02,0.01,no_tremor
2.340137004852295,0.62,1.23,-10.14,0.04,-0.02,0.01,no_tremor
2.3555400371551514,0.61,1.21,-10.13,0.04,-0.02,0.02,no_tremor
2.3707969188690186,0.63,1.24,-10.16,0.03,-0.02,0.02,no_tremor
2.3860270977020264,0.63,1.21,-10.13,0.02,-0.03,0.03,no_tremor
2.4014699459075928,0.63,1.26,-10.14,0.02,-0.03,0.03,no_tremor
2.416782855987549,0.63,1.31,-10.14,0.03,-0.03,0.03,no_tremor
2.432049036026001,0.60,1.29,-10.13,0.03,-0.03,0.02,no_tremor
2.4473087787628174,0.59,1.25,-10.14,0.03,-0.03,0.02,no_tremor
2.462606906890869,0.60,1.28,-10.10,0.03,-0.03,0.02,no_tremor
2.4778659343719482,0.57,1.29,-10.15,0.03,-0.02,0.02,no_tremor
2.493194103240967,0.57,1.23,-10.13,0.03,-0.02,0.02,no_tremor
2.5086281299591064,0.58,1.26,-10.13,0.03,-0.02,0.02,no_tremor
2.5239031314849854,0.57,1.28,-10.12,0.03,-0.01,0.02,no_tremor
2.5391907691955566,0.57,1.24,-10.13,0.03,-0.01,0.02,no_tremor
2.5544841289520264,0.58,1.27,-10.12,0.03,-0.01,0.02,no_tremor
2.5697460174560547,0.58,1.27,-10.14,0.03,-0.01,0.01,no_tremor
2.5850298404693604,0.60,1.27,-10.10,0.03,-0.01,0.01,no_tremor
2.600507974624634,0.61,1.30,-10.13,0.03,-0.01,0.01,no_tremor
2.615790843963623,0.59,1.29,-10.11,0.03,-0.00,0.01,no_tremor
2.63108491897583,0.62,1.27,-10.11,0.03,-0.00,0.01,no_tremor
2.6465189456939697,0.62,1.24,-10.14,0.03,-0.00,0.01,no_tremor
2.6617889404296875,0.63,1.28,-10.10,0.03,-0.00,0.02,no_tremor
2.676846981048584,0.62,1.36,-10.15,0.03,-0.01,0.01,no_tremor
2.6922898292541504,0.61,1.29,-10.14,0.04,-0.01,0.01,no_tremor
2.7075729370117188,0.60,1.26,-10.13,0.03,-0.01,0.01,no_tremor
2.7228469848632812,0.62,1.31,-10.11,0.03,-0.01,0.02,no_tremor
2.7381410598754883,0.64,1.28,-10.15,0.03,-0.01,0.02,no_tremor
2.753420114517212,0.63,1.29,-10.14,0.03,-0.01,0.02,no_tremor
2.768716812133789,0.61,1.29,-10.14,0.04,-0.02,0.02,no_tremor
2.784252882003784,0.62,1.29,-10.11,0.04,-0.02,0.02,no_tremor
2.799454927444458,0.61,1.27,-10.12,0.04,-0.02,0.02,no_tremor
2.814697027206421,0.63,1.27,-10.13,0.04,-0.02,0.02,no_tremor
2.829961061477661,0.62,1.28,-10.12,0.04,-0.02,0.02,no_tremor
2.845305919647217,0.60,1.27,-10.13,0.03,-0.01,0.02,no_tremor
2.8605988025665283,0.62,1.28,-10.11,0.03,-0.02,0.02,no_tremor
2.8758721351623535,0.63,1.26,-10.15,0.03,-0.02,0.02,no_tremor
2.891340970993042,0.63,1.28,-10.12,0.03,-0.02,0.03,no_tremor
2.906625747680664,0.61,1.30,-10.12,0.03,-0.02,0.02,no_tremor
2.921900749206543,0.61,1.30,-10.11,0.04,-0.02,0.02,no_tremor
2.937286853790283,0.62,1.28,-10.16,0.04,-0.02,0.02,no_tremor
2.9525129795074463,0.61,1.30,-10.12,0.04,-0.01,0.02,no_tremor
2.9677839279174805,0.61,1.27,-10.13,0.04,-0.01,0.02,no_tremor
2.983254909515381,0.64,1.28,-10.14,0.04,-0.01,0.02,no_tremor
2.998544931411743,0.62,1.29,-10.15,0.04,-0.02,0.02,no_tremor
3.013885974884033,0.62,1.30,-10.11,0.04,-0.02,0.02,no_tremor
3.0291380882263184,0.62,1.29,-10.15,0.04,-0.02,0.02,no_tremor
3.0444271564483643,0.62,1.28,-10.13,0.04,-0.02,0.02,no_tremor
3.059691905975342,0.62,1.30,-10.13,0.03,-0.02,0.01,no_tremor
3.0751519203186035,0.62,1.25,-10.14,0.03,-0.02,0.01,no_tremor
3.090444803237915,0.61,1.30,-10.09,0.04,-0.02,0.01,no_tremor
3.1057119369506836,0.62,1.28,-10.13,0.04,-0.01,0.01,no_tremor
3.1209909915924072,0.65,1.32,-10.16,0.05,-0.02,0.02,no_tremor
3.136337995529175,0.60,1.23,-10.11,0.04,-0.02,0.02,no_tremor
3.151585102081299,0.61,1.32,-10.16,0.04,-0.02,0.02,no_tremor
3.1668810844421387,0.63,1.26,-10.12,0.04,-0.02,0.02,no_tremor
3.1821320056915283,0.64,1.29,-10.14,0.04,-0.02,0.02,no_tremor
3.1976070404052734,0.61,1.30,-10.14,0.04,-0.02,0.02,no_tremor
3.2129170894622803,0.60,1.28,-10.13,0.05,-0.02,0.02,no_tremor
3.2281999588012695,0.61,1.27,-10.12,0.04,-0.02,0.02,no_tremor
3.2434539794921875,0.61,1.28,-10.13,0.04,-0.02,0.02,no_tremor
3.2587311267852783,0.61,1.24,-10.14,0.03,-0.01,0.02,no_tremor
3.2741880416870117,0.60,1.28,-10.10,0.04,-0.01,0.02,no_tremor
3.289494752883911,0.65,1.31,-10.14,0.04,-0.01,0.02,no_tremor
3.3047728538513184,0.65,1.33,-10.13,0.05,-0.02,0.02,no_tremor
3.320054054260254,0.63,1.30,-10.14,0.05,-0.02,0.02,no_tremor
3.3353500366210938,0.62,1.25,-10.14,0.06,-0.02,0.02,no_tremor
3.3506109714508057,0.62,1.23,-10.15,0.06,-0.02,0.02,no_tremor
3.3659520149230957,0.62,1.23,-10.16,0.05,-0.02,0.02,no_tremor
3.381377935409546,0.62,1.22,-10.13,0.04,-0.02,0.02,no_tremor
3.3966448307037354,0.61,1.25,-10.17,0.04,-0.02,0.02,no_tremor
3.4119319915771484,0.61,1.24,-10.15,0.03,-0.02,0.02,no_tremor
3.4272069931030273,0.65,1.35,-10.19,0.04,-0.02,0.02,no_tremor
3.442484140396118,0.60,1.23,-10.12,0.04,-0.02,0.02,no_tremor
3.457767963409424,0.58,1.29,-10.10,0.04,-0.02,0.02,no_tremor
3.4730889797210693,0.60,1.33,-10.13,0.06,-0.02,0.02,no_tremor
3.4884910583496094,0.60,1.24,-10.16,0.06,-0.01,0.02,no_tremor
3.5037851333618164,0.58,1.21,-10.12,0.05,-0.01,0.02,no_tremor
3.5190348625183105,0.59,1.16,-10.13,0.04,-0.01,0.02,no_tremor
3.534329891204834,0.59,1.19,-10.12,0.03,-0.01,0.03,no_tremor
3.54961895942688,0.64,1.30,-10.20,0.02,-0.01,0.03,no_tremor
3.564871072769165,0.58,1.25,-10.13,0.03,-0.00,0.03,no_tremor
3.580333948135376,0.61,1.19,-10.14,0.03,-0.01,0.03,no_tremor
3.595647096633911,0.64,1.32,-10.17,0.03,-0.01,0.03,no_tremor
3.61092209815979,0.65,1.29,-10.16,0.05,-0.02,0.03,no_tremor
3.6262409687042236,0.62,1.37,-10.14,0.05,-0.02,0.02,no_tremor
3.641615867614746,0.57,1.35,-10.06,0.07,-0.02,0.01,no_tremor
3.656993865966797,0.61,1.20,-10.14,0.07,-0.01,0.02,no_tremor
3.6723270416259766,0.60,1.11,-10.11,0.05,-0.01,0.02,no_tremor
3.6875600814819336,0.61,1.22,-10.15,0.05,-0.01,0.02,no_tremor
3.702860116958618,0.62,1.21,-10.15,0.04,-0.02,0.02,no_tremor
3.7181200981140137,0.64,1.24,-10.18,0.04,-0.02,0.02,no_tremor
3.7334179878234863,0.63,1.24,-10.13,0.04,-0.03,0.02,no_tremor
3.7486841678619385,0.61,1.22,-10.15,0.04,-0.02,0.02,no_tremor
3.7639551162719727,0.62,1.25,-10.13,0.04,-0.02,0.02,no_tremor
3.7794859409332275,0.60,1.30,-10.09,0.04,-0.01,0.02,no_tremor
3.7947909832000732,0.60,1.27,-10.12,0.05,-0.01,0.02,no_tremor
3.8100569248199463,0.62,1.26,-10.15,0.05,-0.01,0.02,no_tremor
3.825345754623413,0.64,1.22,-10.19,0.05,-0.01,0.02,no_tremor
3.840597152709961,0.63,1.20,-10.19,0.05,-0.02,0.02,no_tremor
3.8558759689331055,0.62,1.26,-10.12,0.05,-0.02,0.02,no_tremor
3.8713159561157227,0.60,1.23,-10.14,0.05,-0.02,0.02,no_tremor
3.8866488933563232,0.59,1.19,-10.14,0.05,-0.01,0.02,no_tremor
3.9019217491149902,0.61,1.19,-10.14,0.04,-0.01,0.02,no_tremor
3.9172580242156982,0.62,1.21,-10.15,0.03,-0.01,0.02,no_tremor
3.932525873184204,0.64,1.23,-10.16,0.04,-0.02,0.02,no_tremor
3.9478957653045654,0.63,1.27,-10.15,0.04,-0.03,0.02,no_tremor
3.963287830352783,0.62,1.28,-10.12,0.05,-0.03,0.02,no_tremor
3.9785399436950684,0.59,1.25,-10.14,0.05,-0.03,0.01,no_tremor
3.9939160346984863,0.57,1.18,-10.13,0.05,-0.02,0.01,no_tremor
4.00904107093811,0.55,1.14,-10.10,0.04,-0.01,0.02,no_tremor
4.024385929107666,0.59,1.16,-10.19,0.01,-0.01,0.03,no_tremor
4.039639949798584,0.64,1.24,-10.18,0.02,-0.01,0.03,no_tremor
4.054949998855591,0.63,1.23,-10.15,0.02,-0.01,0.03,no_tremor
4.070230960845947,0.65,1.31,-10.13,0.03,-0.02,0.02,no_tremor
4.0857110023498535,0.62,1.27,-10.17,0.05,-0.02,0.02,no_tremor
4.100937128067017,0.61,1.22,-10.10,0.05,-0.02,0.02,no_tremor
4.1162269115448,0.60,1.23,-10.11,0.04,-0.02,0.02,no_tremor
4.131501913070679,0.60,1.24,-10.13,0.04,-0.02,0.02,no_tremor
4.146822929382324,0.60,1.19,-10.13,0.04,-0.02,0.02,no_tremor
4.162139892578125,0.58,1.15,-10.15,0.04,-0.02,0.02,no_tremor
4.177541017532349,0.60,1.26,-10.16,0.03,-0.02,0.02,no_tremor
4.192823886871338,0.59,1.25,-10.14,0.05,-0.02,0.02,no_tremor
4.208079814910889,0.60,1.25,-10.12,0.05,-0.02,0.02,no_tremor
4.223402976989746,0.58,1.25,-10.12,0.05,-0.02,0.02,no_tremor
4.23868989944458,0.58,1.21,-10.13,0.05,-0.01,0.02,no_tremor
4.253957986831665,0.61,1.20,-10.13,0.05,-0.01,0.02,no_tremor
4.269424915313721,0.58,1.19,-10.12,0.04,-0.01,0.02,no_tremor
4.284698009490967,0.60,1.16,-10.14,0.04,-0.01,0.02,no_tremor
4.300019979476929,0.61,1.24,-10.14,0.04,-0.02,0.02,no_tremor
4.315347909927368,0.62,1.20,-10.16,0.04,-0.02,0.02,no_tremor
4.330585956573486,0.60,1.13,-10.13,0.03,-0.02,0.02,no_tremor
4.345844984054565,0.59,1.21,-10.11,0.03,-0.02,0.02,no_tremor
4.361142873764038,0.58,1.26,-10.10,0.03,-0.02,0.02,no_tremor
4.376452922821045,0.59,1.24,-10.14,0.03,-0.01,0.02,no_tremor
4.391880989074707,0.61,1.22,-10.15,0.03,-0.01,0.02,no_tremor
4.4071900844573975,0.62,1.24,-10.18,0.04,-0.02,0.02,no_tremor
4.422544002532959,0.60,1.22,-10.16,0.05,-0.02,0.02,no_tremor
4.437716960906982,0.62,1.23,-10.11,0.05,-0.02,0.02,no_tremor
4.4529869556427,0.61,1.18,-10.13,0.04,-0.02,0.02,no_tremor
4.468445062637329,0.59,1.18,-10.14,0.04,-0.01,0.02,no_tremor
4.483765125274658,0.60,1.19,-10.13,0.03,-0.01,0.02,no_tremor
4.499041795730591,0.62,1.17,-10.15,0.03,-0.01,0.03,no_tremor
4.514372825622559,0.62,1.22,-10.17,0.02,-0.02,0.02,no_tremor
4.529603958129883,0.62,1.25,-10.12,0.03,-0.02,0.02,no_tremor
4.544903039932251,0.59,1.23,-10.13,0.03,-0.02,0.02,no_tremor
4.560331106185913,0.60,1.26,-10.10,0.03,-0.01,0.02,no_tremor
4.575617074966431,0.60,1.28,-10.14,0.04,-0.01,0.02,no_tremor
4.590902090072632,0.62,1.20,-10.14,0.05,-0.01,0.02,no_tremor
