accX_mean,accX_std,accX_rms,accX_sma,accX_peak_freq,accX_entropy,accY_mean,accY_std,accY_rms,accY_sma,accY_peak_freq,accY_entropy,accZ_mean,accZ_std,accZ_rms,accZ_sma,accZ_peak_freq,accZ_entropy,gyroX_mean,gyroX_std,gyroX_rms,gyroX_sma,gyroX_peak_freq,gyroX_entropy,gyroY_mean,gyroY_std,gyroY_rms,gyroY_sma,gyroY_peak_freq,gyroY_entropy,gyroZ_mean,gyroZ_std,gyroZ_rms,gyroZ_sma,gyroZ_peak_freq,gyroZ_entropy,label
-1.5296072634978295,0.017385828080892694,1.5297060657405321,1.5296072634978295,0.0,2.8233735649631697,0.8026045958407448,0.022810954462121374,0.8029286873117427,0.8026045958407448,0.0,2.763043920398295,-9.755843574695476,0.008697423180205416,9.755847451610595,9.755843574695476,0.0,2.895174633806647,0.03695243671384488,0.006734143888509415,0.03756103397141591,0.03695243671384488,0.0,2.7422864909421354,-0.015383493370738814,0.009228333765437127,0.01793917535378569,0.015611755230055629,0.0,2.8153590138204443,0.019452018945670568,0.005334075863440654,0.02017011170964769,0.019452018945670568,0.0,2.5269875129178176,rest_tremor
-1.5445517125022779,0.016243662442014663,1.544637125399765,1.5445517125022779,0.0,2.6116278190857605,0.8189242443280764,0.0357390307880297,0.819703724689585,0.8189242443280764,0.0,2.7911803735930714,-9.750415424047867,0.008675472744844353,9.750419283566114,9.750415424047867,0.0,2.758152103218518,0.03524823211621411,0.009526273795084408,0.03651284376404309,0.03524823211621411,0.0,2.8782851816052433,-0.017424535387854895,0.00854676862186394,0.019407773889817594,0.017576031045303434,0.0,2.6525734997200794,0.021124987250039275,0.006451810978508091,0.022088253693235218,0.021124987250039275,0.0,2.805633073767566,rest_tremor
-1.549283528073002,0.019411890931427377,1.549405134839775,1.549283528073002,0.0,2.693037981876738,0.8083687065793234,0.046448708274193895,0.8097020737759472,0.8083687065793234,0.0,2.8850684460722533,-9.750987495678425,0.008818023265794731,9.750991482839646,9.750987495678425,0.0,2.613846391382268,0.037515492390071105,0.012676906761372089,0.039599446136354036,0.037515492390071105,0.0,2.9126586712405236,-0.014223402536881645,0.008817842210498045,0.016734978965490584,0.014639404392963016,0.0,2.6279631739412768,0.019748035561351567,0.005695452772800297,0.02055293387377103,0.019748035561351567,0.0,2.599485661596695,rest_tremor
-1.5336638115907915,0.023476446465713494,1.5338434830587675,1.5336638115907915,0.0,2.6795608388648646,0.7570659397264111,0.03449333171226452,0.7578513225075526,0.7570659397264111,0.0,2.8199990661188394,-9.761181947092528,0.008912476802427847,9.761186015873676,9.761181947092528,0.0,2.6880839000740395,0.04159795473834605,0.012196975362402515,0.043349233515767506,0.04159795473834605,0.0,2.8476789832628238,-0.014157167265626673,0.008682206965814291,0.0166074110801222,0.014566189273823043,0.0,2.630579953147561,0.020124914128793157,0.005746794266917633,0.020929352905371342,0.020124914128793157,0.0,2.2367277132044623,rest_tremor
-1.5264335054708515,0.017665748037622667,1.5265357268265165,1.5264335054708515,0.0,2.880279615578605,0.7432635048369728,0.029710592019233723,0.7438570809642628,0.7432635048369728,0.0,2.824494185144329,-9.762699203320444,0.008038924689849923,9.762702513076173,9.762699203320444,0.0,2.6487068149438593,0.03725861780503123,0.011663227501988652,0.03904145843208901,0.03725861780503123,0.0,2.707443039995976,-0.015922675340238984,0.007835776604169637,0.017746294964896388,0.0159301458457891,0.0,2.793623026921498,0.020429557843429712,0.007234156976012059,0.02167256008946853,0.020429557843429712,0.0,2.5865992528615274,rest_tremor
-1.5547034184522106,0.03661397480488329,1.5551344965944274,1.5547034184522106,0.0,2.819462569308036,0.7554407051945107,0.03164839341765227,0.7561033526381814,0.7554407051945107,0.0,2.587578032896611,-9.752366270265341,0.010744605010783323,9.752372189162285,9.752366270265341,0.0,2.894760917450405,0.03439581834824268,0.010346694598288643,0.03591832970720609,0.03439581834824268,0.0,2.779074786674108,-0.018050746140831565,0.009217962053655243,0.020268208126604917,0.018050746140831565,0.0,2.7615353206116975,0.02029382754115371,0.009564631105417968,0.0224348301632265,0.020796143592380353,0.0,2.629319455914586,rest_tremor
-1.5856682709491992,0.028573099580681254,1.585925687891671,1.5856682709491992,0.0,2.6309642650543745,0.7822460511239728,0.03584409640711317,0.7830668450051321,0.7822460511239728,0.0,2.738569226689604,-9.7402020026959,0.009670070454850107,9.740206802916653,9.7402020026959,0.0,2.7064979616307747,0.034833113197120624,0.00963432315570001,0.036140918052421915,0.034833113197120624,0.0,2.738449885471518,-0.017997206091732727,0.008477947675715487,0.01989409520185503,0.017997206091732727,0.0,2.6261235157366776,0.02136943836541752,0.009080157974219787,0.023218573704906275,0.02187175441664416,0.0,2.454808758884929,rest_tremor
-2.243396991588238,0.049046047297961255,2.243933059746371,2.243396991588238,0.0,2.4858457568312033,0.19094826290915135,0.08049057764781928,0.20721962310095537,0.19094826290915135,0.0,2.894055993274648,-9.551396201034665,0.02937720682682395,9.551441378630786,9.551396201034665,0.0,1.9416455271715065,0.028066931510789272,0.016855024943681546,0.03273903648984592,0.029943934229566337,0.0,2.595981022550507,-0.013390680697087603,0.01579637353701905,0.02070834967959519,0.018156277401767066,0.0,2.3629191438109167,0.01684328621176432,0.008454808143071197,0.01884622166768589,0.01721320613310934,0.0,2.5597334581466242,rest_tremor
-2.220637293387785,0.016257925251451973,2.220696807067122,2.220637293387785,0.0,2.538639714775996,0.2829873472228516,0.0650788747357872,0.29037406672274135,0.2829873472228516,0.0,2.7179732599045114,-9.556403801839663,0.01336274920555572,9.556413144422017,9.556403801839663,0.0,2.4369272001818363,0.03191810169498477,0.017728660473494435,0.03651123961187615,0.03281737241229003,0.0,2.7515383059907284,-0.017325012909001777,0.007676254149462914,0.01894943139158072,0.017370349814573412,0.0,2.8142741118627983,0.02056742040877997,0.009978194893386225,0.0228600777689381,0.020758879340353795,0.0,2.334405044074441,rest_tremor
-2.2628545199962344,0.048465222168705066,2.2633734681725093,2.2628545199962344,0.0,2.6323608003215813,0.2869467098439983,0.0814503081989115,0.29828269644079825,0.2869467098439983,0.0,2.187879976100661,-9.53985919797197,0.01970725139658619,9.539879553374243,9.53985919797197,0.0,2.841628327669735,0.04327265554998002,0.027090119875863378,0.05105288741330762,0.04401169297714553,0.0,2.328805499491629,-0.020522703233458645,0.012511287342999148,0.02403567471463417,0.02065692574889197,0.0,2.7957202477710026,0.018795897785783725,0.011665668824553568,0.02212179022361867,0.019408376283178895,0.0,2.5779293024400616,rest_tremor
-2.306863201834283,0.036183866560377906,2.307146961980614,2.306863201834283,0.0,2.817425288703259,0.2039860825865476,0.08849518345752629,0.22235494009395668,0.2039860825865476,0.0,2.6706034289414182,-9.52582450693856,0.01325205906381379,9.525833724879977,9.52582450693856,0.0,2.774959082929129,0.04154057002016104,0.026389083546163032,0.04921384650691586,0.04154057002016104,0.0,2.349232352391042,-0.018794438782998427,0.013449124856506596,0.023110817566104818,0.018883324392860116,0.0,2.8181968816273395,0.017933079296053228,0.00841689644877917,0.01981008528169438,0.018354098861874574,0.0,2.4506360547168953,rest_tremor
-2.3140045708701003,0.022478892749960237,2.314113751445028,2.3140045708701003,0.0,2.1708137358434283,0.15558130445463397,0.03261987196867987,0.15896414168943443,0.15558130445463397,0.0,2.5596931127413893,-9.524866231155098,0.010423923209627557,9.524871935074708,9.524866231155098,0.0,2.2511507290812798,0.03372386435822887,0.014810315292695735,0.03683265489102403,0.03372386435822887,0.0,2.6826182784155215,-0.011460145909230803,0.011997779225480159,0.01659161386376331,0.014445099622109872,0.0,2.5623753870548356,0.02029435665911137,0.005528234277270803,0.021033836702599215,0.02029435665911137,0.0,2.6816513523686907,rest_tremor
-2.258018003634811,0.05881198971682832,2.2587837778046373,2.258018003634811,0.0,2.5609418298565054,0.1997100296942566,0.05588371536932675,0.2073814977377702,0.1997100296942566,0.0,2.812443878399484,-9.545579482078509,0.023014482582777555,9.545607226105982,9.545579482078509,0.0,2.7336676380214544,0.03431981630582224,0.014694739762981883,0.037333432308952565,0.0344192017235816,0.0,2.70363633877547,-0.011697368967257425,0.013732053881321822,0.018038784453384953,0.016339566984354032,0.0,2.5264824704411883,0.021703613591064052,0.005767228713911837,0.022456797856078892,0.021703613591064052,0.0,2.7482149871814983,rest_tremor
-2.2217228928134922,0.029193385001430823,2.2219146847211286,2.2217228928134922,0.0,2.875313712849591,0.22660757646777632,0.04141030180764825,0.23036016758198372,0.22660757646777632,0.0,2.72197967647575,-9.557506167200216,0.012027013864327507,9.557513734498771,9.557506167200216,0.0,2.858636238070445,0.037174868294078234,0.013060786322235915,0.039402474186745785,0.037274253711837596,0.0,2.5428727530159008,-0.016209286716386703,0.011701428146739029,0.019991608152605603,0.017866531020604242,0.0,2.5142438754006577,0.020440723528197858,0.005132445040925976,0.02107522646270609,0.020440723528197858,0.0,2.701886300452688,rest_tremor
-2.256593277135687,0.02867302457273818,2.2567754342761104,2.256593277135687,0.0,2.8988994408652404,0.20939510114129434,0.028051901828765866,0.21126575107712942,0.20939510114129434,0.0,2.6880905726010504,-9.544610828547572,0.010961150913162129,9.544617122507164,9.544610828547572,0.0,2.6982234099656655,0.0378458453190822,0.008599998117126471,0.03881066832110052,0.0378458453190822,0.0,2.7823423487293653,-0.01871274464495403,0.008003458107546274,0.020352448349682747,0.01871274464495403,0.0,2.8220308569716006,0.019913393081369322,0.005474928504911767,0.020652313820659976,0.019913393081369322,0.0,2.899355810327295,rest_tremor
-2.2867835253209794,0.022997118512048727,2.2868991580608236,2.2867835253209794,0.0,2.753917929105254,0.16308087318148803,0.0655920070140032,0.17577736652300158,0.1633921058594341,0.0,2.6802248136511504,-9.535515334357449,0.011279110808039207,9.535522005118894,9.535515334357449,0.0,2.868470211193873,0.03822266663699613,0.014429623197879087,0.040855676110862583,0.03822266663699613,0.0,2.543229301063801,-0.01742900322792185,0.009701107409289058,0.019946970659362625,0.017699701137580893,0.0,2.4984057239612363,0.016442570681965047,0.01522420956472068,0.022408361999529308,0.02111748770014621,0.0,2.253657931217103,rest_tremor
-2.299304944706918,0.017412404488464588,2.299370874953354,2.299304944706918,0.0,2.5698996282390976,0.12138361359637831,0.05070551954727044,0.1315485893587366,0.12169484627432435,0.0,2.5758453947609463,-9.53136774398188,0.010317172997807093,9.531373327861882,9.53136774398188,0.0,2.8395110397516765,0.039590472852727966,0.014909887349130574,0.04230496757434467,0.039590472852727966,0.0,2.664735223957703,-0.01661781897361515,0.010271251175688867,0.019535877460557887,0.016888516883274193,0.0,2.5483939747366002,0.016170017971221137,0.014881917652958451,0.021975917596747833,0.0208449349894023,0.0,2.198282915637666,rest_tremor
-2.3144648529164793,0.02104441563722621,2.314560524768193,2.3144648529164793,0.0,2.548157109488737,0.09933371133186038,0.04906349060005118,0.11078994682200492,0.10561883763043753,0.0,2.3788241512324624,-9.526131864613248,0.010716675474794032,9.526137892615933,9.526131864613248,0.0,2.840746942542449,0.03750120441850411,0.018638978125419613,0.04187782036350869,0.037594984957918236,0.0,2.2511239257600413,-0.016697505328221996,0.009711567885566546,0.019316346315542427,0.016779256574379228,0.0,2.4849670989564228,0.019307993962726224,0.006765517678579004,0.020459004382516695,0.019366042157405516,0.0,2.3822526769698764,rest_tremor
-2.3319242128768063,0.019561107582167832,2.3320062546080265,2.3319242128768063,0.0,2.7044233539615012,0.0875919148326827,0.05009534363035263,0.10090533681376349,0.09387704113125984,0.0,2.524971246445106,-9.521411767839613,0.007696701177526915,9.521414878680776,9.521411767839613,0.0,2.795629196448214,0.03520668038385258,0.021119637169948854,0.041055443218177966,0.03542512462672636,0.0,2.420876229419975,-0.014490223426618726,0.011975141323420013,0.018798153756930808,0.016087509469107322,0.0,2.530903025700562,0.019546374428444323,0.008858019416819664,0.021459852312765256,0.019604422623123615,0.0,2.3468892162992603,rest_tremor
-2.3153283887732865,0.02751019922969548,2.3154918179344013,2.3153283887732865,0.0,2.7148130234655303,0.11193447363861782,0.03541754036150352,0.11740412494462517,0.11193447363861782,0.0,2.750002623738869,-9.526536587398782,0.009679530565650499,9.526541504888309,9.526536587398782,0.0,2.734537240772092,0.03461490258756468,0.013506882199195705,0.03715679410134225,0.03473956629102434,0.0,2.7222776681096006,-0.014114507475203654,0.012155837381092875,0.018627498589535708,0.01664909356253351,0.0,2.731408402070376,0.018533970137634477,0.010113904101917558,0.021113955225052255,0.018819288856820673,0.0,2.4970685185373793,rest_tremor
-2.3011818643472335,0.024882379556325704,2.30131638537881,2.3011818643472335,0.0,2.810251359174226,0.1293807142176634,0.032498005585539565,0.13339973605112734,0.1293807142176634,0.0,2.7295267009584254,-9.531877903596326,0.011440611578408656,9.531884769375948,9.531877903596326,0.0,2.816889585384142,0.03880567595551871,0.012443427291302439,0.040751924729007016,0.03880567595551871,0.0,2.625790631321325,-0.017512405936629255,0.011276118439902484,0.02082871116415983,0.01879762453248663,0.0,2.739342052729354,0.019049335334714815,0.011887241412094122,0.022454034939934957,0.019450425857957043,0.0,2.88367172608441,rest_tremor
-2.318791212118381,0.026377845885360685,2.3189412403402945,2.318791212118381,0.0,2.7260509240579633,0.11062554502777325,0.0381115882966524,0.11700642877716344,0.11062554502777325,0.0,2.659006336065066,-9.526187886502445,0.012920094082506677,9.526196648074038,9.526187886502445,0.0,2.6535721529884233,0.039282276223754936,0.011443466010569694,0.04091515782267553,0.039282276223754936,0.0,2.595459807632173,-0.01748628669814703,0.009059786509252129,0.019693906521638126,0.017752454003005916,0.0,2.7227303314369293,0.019490556053408402,0.009910936830606218,0.02186569102798541,0.01960632785746443,0.0,2.731497447071325,rest_tremor
-2.3331647610086863,0.011296974660048264,2.3331921103177913,2.3331647610086863,0.0,2.944438885230686,0.07915593617557759,0.031860538154887576,0.08532734686694038,0.08089476688965883,0.0,2.3500941167813667,-9.522082340404257,0.00889198908610956,9.522086492198468,9.522082340404257,0.0,2.818036805881184,0.03700354473816417,0.010587865360657128,0.03848850758453386,0.03700354473816417,0.0,2.5212476232578007,-0.015201520539785074,0.00583907244189491,0.016284378824603783,0.015201520539785074,0.0,2.749957822138774,0.01673413089507573,0.00744734049105063,0.018316495767563463,0.017428204149203423,0.0,2.432638510064246,rest_tremor
-2.326432789398412,0.014865184634665244,2.3264802808754474,2.326432789398412,0.0,2.8015758442943097,0.0832983673105637,0.03734041974522458,0.09128485604608874,0.08503719802464492,0.0,2.60859844985715,-9.525019269375221,0.008596807046671442,9.525023148898939,9.525019269375221,0.0,2.786712120473995,0.03626690267848276,0.011864108598602187,0.038158161679121366,0.03626690267848276,0.0,2.590729354865014,-0.015427563137621763,0.005588079338216511,0.016408422686398232,0.015427563137621763,0.0,2.7858765117917326,0.017239576768704187,0.007555179150221896,0.018822426494902105,0.01793365002283188,0.0,2.441147093636794,rest_tremor
-1.7784036609257203,0.029088508440484367,1.778641538511146,1.7784036609257203,0.0,2.6257292479099017,0.5403189036722815,0.03758008915603553,0.541624206222905,0.5403189036722815,0.0,2.6144578599842894,-9.703265020135168,0.019615830681467345,9.703284847503554,9.703265020135168,0.0,1.7618614562305501,0.03347283201022015,0.008121970704732305,0.03444411257258559,0.03347283201022015,0.0,2.6652962331657943,-0.01888401101325188,0.007673053684668836,0.020383366375464784,0.01888401101325188,0.0,2.788058001910842,0.02131700300381824,0.004782860640023156,0.021846976288875275,0.02131700300381824,0.0,2.7267790627296766,rest_tremor
-1.7926658620825688,0.012991100460046576,1.7927129334523701,1.7926658620825688,0.0,2.84330320859523,0.6092404675929827,0.05221871518731798,0.6114742362264582,0.6092404675929827,0.0,2.6448464779833425,-9.69282547014338,0.008461916129468226,9.692829163803767,9.69282547014338,0.0,2.7794652579068853,0.03241885145248232,0.007733020122548805,0.033328389245714525,0.03241885145248232,0.0,2.780295956961697,-0.016598247757232554,0.006257002972978513,0.01773843044957297,0.016598247757232554,0.0,2.921860589165585,0.020257658788098043,0.0028879430762493922,0.02046247675103536,0.020257658788098043,0.0,2.79407052090749,rest_tremor
-1.7987412031637984,0.019700918775894503,1.7988490882116166,1.7987412031637984,0.0,2.731136532094054,0.6612086845665847,0.02140388268685638,0.6615550247260964,0.6612086845665847,0.0,2.3826199509787798,-9.685754192402634,0.008785964493622277,9.68575817728366,9.685754192402634,0.0,2.8626140285004062,0.0339529892758413,0.011044103577982353,0.03570402924890407,0.0339529892758413,0.0,2.881294836934761,-0.015853297559825705,0.007962758288696766,0.017740703567913668,0.015853297559825705,0.0,2.744047091823857,0.020190630232956863,0.003975971324916626,0.020578384221812723,0.020190630232956863,0.0,2.6957400405141994,rest_tremor
-1.8144242487004625,0.027462735264188198,1.8146320718262503,1.8144242487004625,0.0,2.731095336519295,0.6875238398098489,0.03738813803043252,0.6885396888867491,0.6875238398098489,0.0,2.762546161247096,-9.676586543734334,0.011350164778154185,9.676593200327318,9.676586543734334,0.0,2.8529644457888796,0.03503692198095815,0.015022748146011199,0.038121763649629735,0.03503692198095815,0.0,2.850708158996186,-0.016941623423922966,0.013488417619931846,0.021655392264461597,0.018436233315519548,0.0,2.727961098131841,0.018183939664311265,0.008189122142359406,0.019942852934768225,0.018404064601113136,0.0,2.605589909032535,rest_tremor
-1.819899084142811,0.024434478423305785,1.8200631088508064,1.819899084142811,0.0,2.4688713975764247,0.725679814168858,0.04147008206336957,0.7268637839365026,0.725679814168858,0.0,2.711517162896851,-9.671427165043495,0.009793678199602128,9.671432123779496,9.671427165043495,0.0,2.818732319905226,0.03265766276949231,0.015104056655980169,0.03598132105736173,0.03266206068810052,0.0,2.8150593668280055,-0.017115214006910007,0.012273828561655199,0.02106127769303732,0.018609823898506586,0.0,2.5825507908889676,0.01812028701513849,0.008037099063404357,0.01982270826264594,0.01834041195194036,0.0,2.546873726339378,rest_tremor
-1.8030425963642471,0.026784419643709634,1.803241528314933,1.8030425963642471,0.0,2.672686621694306,0.7788450575504234,0.04963374475094868,0.780424969032081,0.7788450575504234,0.0,2.7915389778353115,-9.671288388435956,0.009943681365476471,9.671293500307767,9.671288388435956,0.0,2.5411522426591633,0.03243648480846897,0.013230335447484805,0.03503094807142695,0.03244088272707718,0.0,2.7785563320083306,-0.013795421868412226,0.00947829000576025,0.016737731207088997,0.014556220317090952,0.0,2.4399837779423703,0.01840089155892259,0.004499505864709276,0.018943029408987937,0.01840089155892259,0.0,2.7491766797797905,rest_tremor
-1.7664693612614195,0.03831137281421988,1.7668847629549127,1.7664693612614195,0.0,2.541672967795243,0.8260401396597943,0.043733165801786426,0.8271970152993899,0.8260401396597943,0.0,2.6837096090204398,-9.677588996572219,0.013344876902767743,9.677598197503098,9.677588996572219,0.0,2.3267465478295963,0.03371118662411079,0.021527671264819664,0.03999855914519633,0.034531455700394335,0.0,2.4165641628011567,-0.01177078911191892,0.017083784580690743,0.020746256816995105,0.016910139635373387,0.0,2.5313977729104873,0.01795483157708277,0.009555473017293644,0.02033919962893416,0.018895395960972113,0.0,2.435607140404115,rest_tremor
-1.7658188397378267,0.04913538546434653,1.766502324051054,1.7658188397378267,0.0,2.677593816807269,0.8346530466898759,0.06718840128959257,0.8373529659686789,0.8346530466898759,0.0,2.689114471867886,-9.678538452097039,0.013555723001182553,9.678547945138622,9.678538452097039,0.0,2.5344964416994316,0.03974422714069997,0.030051665839613613,0.049826761993404224,0.04208746484971956,0.0,2.777640199930598,-0.01667962399677619,0.02229156510581386,0.027841044009529713,0.02247615367397905,0.0,2.6069534751327263,0.02124120022247446,0.013723906072459643,0.025289013123824023,0.022557298149141872,0.0,2.788412955948065,rest_tremor
-1.7681680242115905,0.041790517390503996,1.7686618131197624,1.7681680242115905,0.0,2.647351741775916,0.8252122795040322,0.06313613401664639,0.8276239953401597,0.8252122795040322,0.0,2.571728795042681,-9.67931270539734,0.01308912155998922,9.679321555458811,9.67931270539734,0.0,2.6220018943549968,0.03546703694805852,0.02567931313008653,0.04378741637397648,0.036990005580794565,0.0,2.7344347492795045,-0.018701746088592753,0.017729661930796305,0.025770064395389508,0.02041069791470142,0.0,2.5337953684906798,0.021389317890006775,0.010514066115410507,0.023833768188832146,0.021764851432784848,0.0,2.535783175635808,rest_tremor
-1.7841160770976352,0.03878798602812505,1.7845376668533433,1.7841160770976352,0.0,2.832960168724748,0.8239194530736316,0.04505878594995075,0.8251506282760958,0.8239194530736316,0.0,2.7456835668595923,-9.674817718141234,0.014526355669677327,9.674828623508978,9.674817718141234,0.0,2.6683881346875977,0.03235845293715225,0.016252717030775344,0.0362107758459875,0.03235845293715225,0.0,2.6241628438088975,-0.018683497310449954,0.010297623292705517,0.02133340378908303,0.018974471534131506,0.0,2.823565915000958,0.017990182653189638,0.006205792869946361,0.019030463395298666,0.018003402621179956,0.0,2.603081587822164,rest_tremor
-1.8503781184130197,0.044337119909626535,1.850909225570932,1.8503781184130197,0.0,2.8405262845388273,0.8430990229518636,0.04452558979572913,0.8442739428935638,0.8430990229518636,0.0,2.6726401381452107,-9.652111471712855,0.016772235797389932,9.652126044051878,9.652111471712855,0.0,2.692723850679222,0.03616604524567393,0.01764599775308691,0.04024132285864969,0.03616604524567393,0.0,2.729419342318021,-0.01920494719410218,0.012616481878310952,0.022978372695080077,0.020411382319767916,0.0,2.638551674236315,0.015909249146971772,0.010129264925547016,0.018860175406192253,0.01732061543645608,0.0,2.6628060966084925,rest_tremor
