timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
4.36369586,-1.56,-2.19,-10.08,0.03,-0.22,0.14,intention_tremor
4.379155159,-1.64,-1.98,-10,0.03,-0.22,0.14,intention_tremor
4.394248009,-1.6,-1.47,-9.76,0.02,-0.21,0.13,intention_tremor
4.409691095,-1.42,-1.09,-9.53,0.03,-0.21,0.15,intention_tremor
4.424962997,-1.28,-1.02,-9.67,0.03,-0.22,0.17,intention_tremor
4.440271854,-1.27,-1.12,-10.03,0.03,-0.22,0.17,intention_tremor
4.455701113,-1.37,-0.97,-10.19,0.03,-0.22,0.16,intention_tremor
4.470955133,-1.42,-1.34,-10.18,0.03,-0.22,0.16,intention_tremor
4.486243963,-1.63,-1.13,-9.74,0.03,-0.22,0.17,intention_tremor
4.501549959,-1.78,-0.94,-9.49,0.03,-0.21,0.17,intention_tremor
4.516825914,-1.69,-0.83,-9.54,0.03,-0.21,0.17,intention_tremor
4.532270908,-1.7,-0.69,-9.75,0.07,-0.2,0.19,intention_tremor
4.547539949,-1.87,-0.97,-9.91,0.17,-0.2,0.22,intention_tremor
4.562806845,-2.12,-1.16,-9.81,0.16,-0.2,0.19,intention_tremor
4.578122139,-2.05,-1.19,-9.77,0.55,-0.21,0.18,intention_tremor
4.593387127,-1.89,-1.2,-9.67,0.62,-0.22,0.17,intention_tremor
4.608675003,-1.92,-1.08,-9.58,0.57,-0.22,0.17,intention_tremor
4.624149799,-1.97,-1.19,-9.64,0.45,-0.21,0.17,intention_tremor
4.639428854,-1.96,-1.09,-9.72,0.1,-0.21,0.17,intention_tremor
4.654715061,-2.06,-0.9,-9.49,0.14,-0.2,0.19,intention_tremor
4.670101881,-2.31,-0.97,-9.02,0.15,-0.21,0.17,intention_tremor
4.685323954,-2.49,-0.76,-8.65,0.33,-0.2,0.17,intention_tremor
4.700618744,-2.61,-0.87,-8.89,0.23,-0.21,0.17,intention_tremor
4.716120958,-2.6,-0.94,-9.2,0.08,-0.21,0.17,intention_tremor
4.731420994,-2.67,-0.87,-9.26,0.07,-0.21,0.16,intention_tremor
4.746644974,-2.7,-1.15,-9.28,0.07,-0.21,0.16,intention_tremor
4.761888981,-2.74,-1.26,-9.25,0.34,-0.2,0.17,intention_tremor
4.777157068,-2.77,-1.44,-9.41,0.18,-0.21,0.16,intention_tremor
4.79250288,-2.76,-1.46,-9.51,0.06,-0.21,0.16,intention_tremor
4.807760954,-2.79,-1.43,-9.48,0.03,-0.21,0.16,intention_tremor
4.823220015,-2.81,-1.3,-9.42,0.03,-0.22,0.16,intention_tremor
4.838559151,-2.67,-0.78,-9.31,0.03,-0.21,0.16,intention_tremor
4.853815794,-2.48,-0.21,-9.28,0.05,-0.21,0.16,intention_tremor
4.869036913,-2.37,-0.11,-9.31,0.11,-0.2,0.17,intention_tremor
4.884356022,-2.47,-0.17,-9.33,0.09,-0.21,0.16,intention_tremor
4.899655104,-2.59,-0.56,-9.39,0.15,-0.2,0.17,intention_tremor
4.914892912,-2.79,-1.04,-9.48,0.35,-0.21,0.17,intention_tremor
4.930402994,-2.88,-1.25,-9.47,0.54,-0.21,0.17,intention_tremor
4.945634842,-2.9,-1.24,-9.42,0.31,-0.22,0.17,intention_tremor
4.960939884,-2.94,-0.78,-9.24,0.24,-0.22,0.17,intention_tremor
4.976201057,-2.83,-0.29,-9.21,0.06,-0.22,0.16,intention_tremor
4.991517067,-2.71,-0.18,-9.26,0.04,-0.22,0.16,intention_tremor
5.006946802,-2.68,-0.5,-9.51,0.15,-0.22,0.16,intention_tremor
5.022236109,-2.78,-0.49,-9.37,0.27,-0.22,0.17,intention_tremor
5.037522078,-2.93,-0.54,-9.26,0.48,-0.22,0.17,intention_tremor
5.052801847,-2.96,-0.4,-9.22,0.61,-0.22,0.17,intention_tremor
5.068059921,-2.85,0.01,-9.24,0.64,-0.22,0.17,intention_tremor
5.083347082,-2.76,-0.37,-9.66,0.52,-0.22,0.17,intention_tremor
5.098855019,-2.81,-1.04,-10.02,0.68,-0.22,0.17,intention_tremor
5.114084959,-2.99,-0.9,-9.74,0.55,-0.22,0.17,intention_tremor
5.129383087,-3.21,-0.58,-9.1,0.34,-0.22,0.17,intention_tremor
5.144665956,-3.22,-0.42,-8.85,0.21,-0.22,0.17,intention_tremor
5.15993619,-3.12,0.22,-8.77,0.15,-0.22,0.17,intention_tremor
